trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-01-01 10:48:36,2148643081502707,legit_Store,food_dining,155.89,Sample,User,M,1 Main St,Springfield,TX,36249,45.6242,-110.697,357985,Analyst,1998-02-27,t000010,1577875716,45.9285,-110.2778,0
2020-01-01 13:20:02,9284062461317298,legit_Store,gas_transport,56.8,Sample,User,M,1 Main St,Springfield,WA,56928,41.9933,-116.5422,2385197,Analyst,1986-10-14,t000011,1577884802,42.0963,-117.0055,0
2020-01-01 15:26:52,7890921505852024,legit_Store,entertainment,20.69,Sample,User,M,1 Main St,Springfield,CA,55587,39.8355,-75.5029,2467914,Analyst,1970-10-12,t000012,1577892412,40.0115,-75.3368,0
2020-01-01 17:42:57,5139687185153460,legit_Store,grocery_pos,57.27,Sample,User,M,1 Main St,Springfield,IL,87410,34.85,-116.5028,2165707,Analyst,2010-01-10,t000013,1577900577,34.8977,-116.115,0
2020-01-01 17:57:23,3990107358663351,legit_Store,gas_transport,62.59,Sample,User,M,1 Main St,Springfield,TX,63312,45.6268,-109.4036,1827200,Analyst,1974-09-04,t000014,1577901443,45.7841,-109.0979,0
2020-01-01 20:04:05,5146285820020347,legit_Store,travel,112.74,Sample,User,M,1 Main St,Springfield,NY,97130,40.6554,-113.0509,1431812,Analyst,1979-08-22,t000015,1577909045,40.793,-113.6798,0
2020-01-01 21:08:35,6728159149816614,legit_Store,misc_net,20.64,Sample,User,M,1 Main St,Springfield,TX,31592,36.9907,-121.6343,71487,Analyst,2016-06-26,t000016,1577912915,36.7123,-121.8904,0
2020-01-01 23:52:29,9248879179845191,legit_Store,grocery_pos,11.53,Sample,User,M,1 Main St,Springfield,IL,35296,45.291,-106.6074,2324121,Analyst,2006-01-27,t000017,1577922749,45.4029,-106.9915,0
2020-01-02 01:26:34,9941331295964880,legit_Store,entertainment,58.15,Sample,User,F,1 Main St,Springfield,WA,31695,33.7622,-74.2652,2682074,Analyst,2001-08-30,t000018,1577928394,33.9996,-74.1082,0
2020-01-02 01:41:05,2148643081502707,legit_Store,gas_transport,160.36,Sample,User,M,1 Main St,Springfield,NY,68549,37.3971,-105.2467,2897369,Analyst,1976-05-13,t000019,1577929265,37.7436,-105.1227,0
2020-01-02 02:09:04,5852979641773284,fraud_Kirlin,entertainment,69.03,Sample,User,F,1 Main St,Springfield,IL,13015,40.5156,-97.2891,1026210,Analyst,1982-05-11,t000020,1577930944,41.9051,-96.486,1
2020-01-02 03:24:33,1795362069921523,legit_Store,food_dining,83.12,Sample,User,F,1 Main St,Springfield,CA,87421,37.7574,-85.4491,602621,Analyst,1980-02-18,t000021,1577935473,37.4678,-85.5394,0
2020-01-02 04:27:49,2003158103297896,legit_Store,entertainment,14.56,Sample,User,M,1 Main St,Springfield,NY,79463,39.6743,-94.9971,1962333,Analyst,2001-08-09,t000022,1577939269,39.4309,-94.7569,0
2020-01-02 06:27:11,4925991034716655,legit_Store,gas_transport,51.23,Sample,User,F,1 Main St,Springfield,WA,98934,36.7004,-85.564,53510,Analyst,1994-09-01,t000023,1577946431,36.5699,-85.5196,0
2020-01-02 07:07:17,6190588434416954,legit_Store,gas_transport,114.19,Sample,User,F,1 Main St,Springfield,FL,96260,34.8212,-89.5798,181732,Analyst,1987-10-08,t000024,1577948837,34.878,-89.536,0
2020-01-02 08:42:19,3263762355399028,legit_Store,gas_transport,63.14,Sample,User,F,1 Main St,Springfield,TX,16364,33.516,-92.1804,2464541,Analyst,2006-10-04,t000025,1577954539,33.4793,-92.2899,0
2020-01-02 08:50:15,6190588434416954,legit_Store,entertainment,10.7,Sample,User,M,1 Main St,Springfield,IL,77291,35.2071,-90.1672,2870577,Analyst,2008-05-04,t000026,1577955015,34.8699,-90.4849,0
2020-01-02 09:19:18,6504799461833276,legit_Store,entertainment,50.46,Sample,User,M,1 Main St,Springfield,WA,55325,46.3413,-82.8409,1211357,Analyst,2006-06-10,t000027,1577956758,46.0023,-82.8461,0
2020-01-02 09:26:51,4545881467050858,legit_Store,shopping_net,75.96,Sample,User,F,1 Main St,Springfield,IL,76194,41.0556,-87.2006,1523929,Analyst,1975-03-20,t000028,1577957211,40.4261,-87.185,0
2020-01-02 11:44:43,5344186512941160,legit_Store,misc_net,46.37,Sample,User,F,1 Main St,Springfield,NY,88629,39.8454,-83.203,1633663,Analyst,2000-01-04,t000029,1577965483,38.9096,-83.0185,0
2020-01-02 11:47:51,5139687185153460,legit_Store,grocery_pos,23.06,Sample,User,M,1 Main St,Springfield,IL,62485,38.3805,-114.8657,416325,Analyst,1980-05-08,t000030,1577965671,38.341,-114.6568,0
2020-01-02 17:45:33,5344186512941160,legit_Store,food_dining,90.45,Sample,User,M,1 Main St,Springfield,NY,10284,42.9179,-88.794,668164,Analyst,1983-05-31,t000031,1577987133,43.614,-88.7682,0
2020-01-02 18:38:04,2022922764862306,legit_Store,entertainment,35.25,Sample,User,M,1 Main St,Springfield,WA,87827,34.9776,-85.8859,896020,Analyst,2018-03-19,t000032,1577990284,35.5167,-85.5575,0
2020-01-02 18:57:43,5146285820020347,legit_Store,entertainment,67.56,Sample,User,M,1 Main St,Springfield,FL,49350,36.8658,-107.3016,2525524,Analyst,1990-06-21,t000033,1577991463,36.5723,-107.4141,0
2020-01-02 19:16:42,7483596486795854,legit_Store,grocery_pos,49.45,Sample,User,M,1 Main St,Springfield,FL,51286,42.1826,-79.1457,1314939,Analyst,2008-10-24,t000034,1577992602,42.2276,-79.5789,0
2020-01-02 20:22:39,6728159149816614,legit_Store,misc_net,34.16,Sample,User,M,1 Main St,Springfield,CA,62577,39.7069,-107.0691,2163897,Analyst,1982-02-18,t000035,1577996559,39.2675,-106.926,0
2020-01-02 21:02:53,1764780845341268,legit_Store,misc_net,172.3,Sample,User,F,1 Main St,Springfield,IL,92043,43.7813,-110.0522,584155,Analyst,2017-12-02,t000036,1577998973,43.3877,-110.0143,0
2020-01-03 02:10:02,3263762355399028,legit_Store,entertainment,31.06,Sample,User,F,1 Main St,Springfield,NY,57383,45.5595,-79.5123,2860146,Analyst,1983-08-27,t000037,1578017402,45.2003,-79.3632,0
2020-01-03 03:36:48,3028210908533207,legit_Store,food_dining,52.65,Sample,User,F,1 Main St,Springfield,FL,28689,44.5272,-109.896,2650422,Analyst,1978-12-20,t000038,1578022608,44.4596,-110.2754,0
2020-01-03 03:55:34,6190588434416954,legit_Store,travel,49.33,Sample,User,F,1 Main St,Springfield,CA,75948,35.5789,-101.6404,1426280,Analyst,1985-12-06,t000039,1578023734,35.5242,-101.1031,0
2020-01-03 04:04:27,1138743822553442,legit_Store,shopping_net,57.08,Sample,User,F,1 Main St,Springfield,IL,66970,34.2806,-103.9718,677507,Analyst,1978-07-19,t000040,1578024267,34.3564,-103.7586,0
2020-01-03 05:14:16,7890921505852024,legit_Store,misc_net,163.95,Sample,User,M,1 Main St,Springfield,NY,15896,35.3722,-77.995,2929718,Analyst,1999-07-07,t000041,1578028456,35.5711,-78.0814,0
2020-01-03 05:52:26,8778151487528435,legit_Store,misc_net,76.03,Sample,User,F,1 Main St,Springfield,WA,57939,43.9694,-99.6934,2424560,Analyst,1977-02-05,t000042,1578030746,43.8684,-99.9741,0
2020-01-03 09:49:04,3263762355399028,legit_Store,food_dining,33.89,Sample,User,F,1 Main St,Springfield,WA,80686,45.7936,-87.9789,1533055,Analyst,1980-03-25,t000043,1578044944,45.8045,-87.6557,0
2020-01-03 09:57:55,4147592385620476,legit_Store,misc_net,131.26,Sample,User,M,1 Main St,Springfield,FL,89567,45.9563,-83.0921,803376,Analyst,2004-08-08,t000044,1578045475,45.6281,-83.4226,0
2020-01-03 10:57:49,2148643081502707,legit_Store,misc_net,85.48,Sample,User,F,1 Main St,Springfield,CA,35485,37.175,-91.2327,1864644,Analyst,1972-02-06,t000045,1578049069,36.7717,-90.5543,0
2020-01-03 11:09:14,8088000790853405,legit_Store,food_dining,34.44,Sample,User,M,1 Main St,Springfield,NY,57027,44.7648,-75.759,1111735,Analyst,1991-09-16,t000046,1578049754,44.3151,-75.9429,0
2020-01-03 11:55:27,6504799461833276,legit_Store,shopping_net,118.03,Sample,User,M,1 Main St,Springfield,FL,84179,40.5073,-82.6771,2022708,Analyst,2004-02-16,t000047,1578052527,40.7021,-82.161,0
2020-01-03 12:59:05,7483596486795854,legit_Store,shopping_net,14.39,Sample,User,M,1 Main St,Springfield,FL,62537,44.5191,-102.3899,2497556,Analyst,1991-12-15,t000048,1578056345,44.4177,-102.4452,0
2020-01-03 14:36:14,5146285820020347,legit_Store,food_dining,18.6,Sample,User,F,1 Main St,Springfield,FL,47753,40.6771,-75.4102,1469824,Analyst,1971-01-28,t000049,1578062174,40.1158,-74.936,0
2020-01-03 15:04:38,9248879179845191,legit_Store,misc_net,9.92,Sample,User,M,1 Main St,Springfield,NY,26581,35.0425,-96.2958,145448,Analyst,1977-10-15,t000050,1578063878,35.0236,-96.5163,0
2020-01-03 16:17:40,8088000790853405,legit_Store,grocery_pos,5.52,Sample,User,M,1 Main St,Springfield,FL,13862,34.1091,-120.8937,1688777,Analyst,2017-11-04,t000051,1578068260,33.7344,-120.8881,0
2020-01-03 16:40:16,7890921505852024,legit_Store,food_dining,112.39,Sample,User,F,1 Main St,Springfield,CA,72107,46.4011,-109.2593,2576108,Analyst,2008-01-20,t000052,1578069616,46.8992,-109.0179,0
2020-01-03 17:02:57,6504799461833276,legit_Store,shopping_net,57.62,Sample,User,M,1 Main St,Springfield,TX,96751,38.9612,-91.5353,670697,Analyst,1987-04-07,t000053,1578070977,38.7876,-91.3366,0
2020-01-03 20:13:06,9416536213861522,legit_Store,misc_net,10.98,Sample,User,M,1 Main St,Springfield,CA,64073,37.9073,-114.3161,2878204,Analyst,2013-01-21,t000054,1578082386,38.1117,-113.9858,0
2020-01-03 21:56:23,5344186512941160,legit_Store,grocery_pos,48.35,Sample,User,F,1 Main St,Springfield,FL,80248,37.9882,-93.3807,1087726,Analyst,1970-04-29,t000055,1578088583,38.3149,-93.5269,0
2020-01-03 22:07:32,9572703498255600,legit_Store,travel,93.72,Sample,User,M,1 Main St,Springfield,FL,70944,38.3051,-104.2817,2052671,Analyst,1972-05-02,t000056,1578089252,38.0186,-104.2563,0
2020-01-03 22:30:27,6253320506725128,legit_Store,food_dining,26.53,Sample,User,M,1 Main St,Springfield,IL,41303,46.23,-95.8151,2106277,Analyst,2013-08-05,t000057,1578090627,46.2528,-95.4406,0
2020-01-03 22:55:33,3028210908533207,legit_Store,gas_transport,38.56,Sample,User,M,1 Main St,Springfield,TX,57053,33.8779,-121.9081,547056,Analyst,2003-03-24,t000058,1578092133,34.0439,-122.1197,0
2020-01-04 00:09:13,5257682981261171,legit_Store,entertainment,177.67,Sample,User,F,1 Main St,Springfield,CA,34302,34.6669,-80.4274,117927,Analyst,1999-07-24,t000059,1578096553,34.7015,-80.2556,0
2020-01-04 00:44:54,5257682981261171,legit_Store,shopping_net,41.45,Sample,User,F,1 Main St,Springfield,NY,30088,44.0551,-104.2657,2846363,Analyst,1986-12-24,t000060,1578098694,44.1635,-104.3314,0
2020-01-04 01:22:59,8778151487528435,legit_Store,misc_net,12.0,Sample,User,M,1 Main St,Springfield,WA,63006,40.6917,-115.1322,2101538,Analyst,2010-04-14,t000061,1578100979,40.2928,-115.0705,0
2020-01-04 02:02:36,6253320506725128,legit_Store,misc_net,32.18,Sample,User,M,1 Main St,Springfield,IL,68140,34.7995,-100.5421,1894294,Analyst,1999-12-22,t000062,1578103356,34.9657,-100.5168,0
2020-01-04 02:23:14,6190588434416954,legit_Store,grocery_pos,10.16,Sample,User,F,1 Main St,Springfield,CA,98855,33.4824,-98.1773,912023,Analyst,1991-06-10,t000063,1578104594,33.3366,-98.4138,0
2020-01-04 02:49:30,1736823452344955,legit_Store,travel,80.5,Sample,User,F,1 Main St,Springfield,WA,31257,36.1393,-90.7673,325166,Analyst,1988-10-02,t000064,1578106170,36.2441,-90.8455,0
2020-01-04 04:02:32,4147592385620476,legit_Store,travel,23.3,Sample,User,F,1 Main St,Springfield,TX,36114,36.6514,-96.2964,816235,Analyst,1987-06-16,t000065,1578110552,36.9273,-96.253,0
2020-01-04 04:52:11,8088000790853405,legit_Store,travel,22.63,Sample,User,M,1 Main St,Springfield,NY,24951,33.199,-119.8673,1643629,Analyst,1998-05-09,t000066,1578113531,33.3996,-119.8982,0
2020-01-04 06:28:49,8088000790853405,legit_Store,misc_net,188.37,Sample,User,F,1 Main St,Springfield,FL,95343,36.0253,-79.2959,2080771,Analyst,2002-04-16,t000067,1578119329,36.1299,-78.8241,0
2020-01-04 07:46:09,6253320506725128,legit_Store,travel,16.67,Sample,User,M,1 Main St,Springfield,IL,80332,43.3365,-99.6311,957821,Analyst,2009-08-30,t000068,1578123969,43.5291,-99.3281,0
2020-01-04 08:01:04,5146285820020347,legit_Store,gas_transport,13.79,Sample,User,F,1 Main St,Springfield,NY,39734,44.9761,-118.2276,645620,Analyst,1990-01-04,t000069,1578124864,45.1826,-118.1406,0
2020-01-04 10:24:50,2952586134692342,legit_Store,food_dining,19.55,Sample,User,F,1 Main St,Springfield,IL,97203,45.5753,-84.1314,749301,Analyst,1982-07-06,t000070,1578133490,46.024,-84.3604,0
2020-01-04 11:40:34,9941331295964880,legit_Store,grocery_pos,95.78,Sample,User,F,1 Main St,Springfield,CA,73368,38.4588,-89.6524,2885088,Analyst,1997-05-30,t000071,1578138034,38.4486,-89.8996,0
2020-01-04 11:57:21,7485271270668504,legit_Store,misc_net,73.11,Sample,User,M,1 Main St,Springfield,WA,52873,37.4718,-90.1775,1891943,Analyst,1998-10-02,t000072,1578139041,37.521,-89.5854,0
2020-01-04 15:09:39,8850530502959312,legit_Store,entertainment,31.83,Sample,User,M,1 Main St,Springfield,CA,44355,46.9981,-101.0812,2972046,Analyst,1983-09-10,t000073,1578150579,47.2777,-101.3842,0
2020-01-04 17:22:15,6504799461833276,legit_Store,travel,29.4,Sample,User,M,1 Main St,Springfield,CA,61228,43.7708,-101.8856,19823,Analyst,1973-08-12,t000074,1578158535,43.6237,-101.8515,0
2020-01-04 19:53:48,2756656498603730,legit_Store,gas_transport,69.12,Sample,User,M,1 Main St,Springfield,CA,17654,40.5229,-95.7194,1374843,Analyst,1986-05-24,t000075,1578167628,40.1223,-95.6111,0
2020-01-04 22:21:49,1496685615352971,legit_Store,shopping_net,59.28,Sample,User,M,1 Main St,Springfield,WA,25485,36.5668,-119.5209,1372722,Analyst,1973-06-24,t000076,1578176509,36.7148,-119.6143,0
2020-01-04 23:50:41,8088000790853405,legit_Store,food_dining,43.63,Sample,User,F,1 Main St,Springfield,FL,94256,37.4983,-107.3511,1204853,Analyst,1974-01-19,t000077,1578181841,37.4365,-107.6517,0
2020-01-05 00:43:12,9416536213861522,legit_Store,shopping_net,74.94,Sample,User,F,1 Main St,Springfield,WA,28597,40.2151,-73.5932,1175360,Analyst,2017-08-08,t000078,1578184992,39.8528,-73.8287,0
2020-01-05 01:13:35,6814177925448492,legit_Store,entertainment,18.31,Sample,User,M,1 Main St,Springfield,CA,24753,40.5892,-89.5526,238033,Analyst,2008-07-04,t000079,1578186815,40.7393,-89.7165,0
2020-01-05 04:16:57,9248879179845191,legit_Store,misc_net,23.66,Sample,User,M,1 Main St,Springfield,IL,87391,33.1915,-101.4722,97485,Analyst,1971-09-30,t000080,1578197817,33.6208,-101.6851,0
2020-01-05 07:25:25,3990107358663351,legit_Store,grocery_pos,77.78,Sample,User,M,1 Main St,Springfield,WA,95021,46.4316,-111.1042,2334877,Analyst,1987-03-12,t000081,1578209125,45.9427,-110.7059,0
2020-01-05 07:45:54,7485271270668504,legit_Store,gas_transport,62.91,Sample,User,F,1 Main St,Springfield,TX,83618,41.0585,-85.4847,1322088,Analyst,1982-07-20,t000082,1578210354,41.3652,-85.4875,0
2020-01-05 16:28:33,8088000790853405,legit_Store,shopping_net,51.0,Sample,User,F,1 Main St,Springfield,IL,19297,41.2482,-109.2458,489009,Analyst,2018-01-18,t000083,1578241713,40.4871,-109.4029,0
2020-01-05 19:16:15,4147592385620476,legit_Store,grocery_pos,183.98,Sample,User,M,1 Main St,Springfield,CA,85502,35.9606,-114.0439,1043268,Analyst,1991-07-27,t000084,1578251775,35.8405,-114.0118,0
2020-01-05 23:07:52,2148643081502707,legit_Store,gas_transport,86.98,Sample,User,M,1 Main St,Springfield,NY,34025,43.7098,-114.4288,2799210,Analyst,1982-10-20,t000085,1578265672,44.262,-114.2284,0
2020-01-06 01:07:33,8113878616361537,legit_Store,travel,32.65,Sample,User,F,1 Main St,Springfield,CA,10991,43.3217,-86.2661,1403613,Analyst,2001-04-13,t000086,1578272853,43.2232,-86.3695,0
2020-01-06 01:35:59,8113878616361537,legit_Store,grocery_pos,25.58,Sample,User,M,1 Main St,Springfield,CA,92882,34.3322,-90.5023,2971787,Analyst,1993-05-30,t000087,1578274559,34.3592,-90.2317,0
2020-01-06 01:40:12,2003158103297896,legit_Store,gas_transport,65.14,Sample,User,M,1 Main St,Springfield,IL,34087,41.3299,-118.5795,485349,Analyst,1979-03-26,t000088,1578274812,41.5588,-118.9608,0
2020-01-06 02:07:43,8088000790853405,legit_Store,entertainment,112.15,Sample,User,F,1 Main St,Springfield,TX,69268,42.2147,-116.3629,368106,Analyst,1985-01-21,t000089,1578276463,41.6998,-116.0115,0
2020-01-06 02:08:23,4545881467050858,legit_Store,shopping_net,8.48,Sample,User,M,1 Main St,Springfield,FL,16641,44.698,-90.9415,1691867,Analyst,1976-04-11,t000090,1578276503,44.7196,-90.9442,0
2020-01-06 03:48:52,5852979641773284,legit_Store,gas_transport,61.7,Sample,User,F,1 Main St,Springfield,IL,27053,35.8853,-94.0153,2049334,Analyst,2004-03-13,t000091,1578282532,35.9045,-94.0297,0
2020-01-06 06:12:57,7485271270668504,legit_Store,grocery_pos,38.04,Sample,User,F,1 Main St,Springfield,WA,89269,45.2869,-88.386,2943908,Analyst,2017-11-02,t000092,1578291177,45.8456,-88.594,0
2020-01-06 06:18:03,5344186512941160,legit_Store,travel,57.6,Sample,User,F,1 Main St,Springfield,TX,63287,39.4607,-113.2761,1398509,Analyst,2009-11-02,t000093,1578291483,39.09,-113.6444,0
2020-01-06 09:40:08,9572703498255600,legit_Store,shopping_net,12.78,Sample,User,M,1 Main St,Springfield,TX,99876,34.3513,-86.3972,601300,Analyst,1988-07-01,t000094,1578303608,34.2369,-86.8972,0
2020-01-06 10:14:04,7485271270668504,legit_Store,entertainment,112.1,Sample,User,M,1 Main St,Springfield,CA,26235,34.4787,-76.1313,1623896,Analyst,1994-01-01,t000095,1578305644,34.2002,-76.3601,0
2020-01-06 12:04:41,2952586134692342,legit_Store,grocery_pos,133.18,Sample,User,F,1 Main St,Springfield,WA,90165,35.7693,-92.5485,921587,Analyst,1972-12-31,t000096,1578312281,35.4589,-92.3722,0
2020-01-06 12:04:55,6190588434416954,legit_Store,gas_transport,81.43,Sample,User,M,1 Main St,Springfield,IL,88698,36.9585,-112.3896,539544,Analyst,1988-01-31,t000097,1578312295,37.2967,-112.678,0
2020-01-06 13:34:07,3990107358663351,legit_Store,grocery_pos,151.5,Sample,User,F,1 Main St,Springfield,FL,93175,39.9497,-88.7024,266140,Analyst,1971-08-01,t000098,1578317647,39.9577,-89.1669,0
2020-01-06 15:27:49,5852979641773284,legit_Store,travel,36.5,Sample,User,F,1 Main St,Springfield,TX,14484,43.4825,-105.189,2170839,Analyst,2006-09-14,t000099,1578324469,43.3158,-105.4617,0
2020-01-06 15:36:55,3028210908533207,legit_Store,food_dining,60.62,Sample,User,M,1 Main St,Springfield,IL,19407,35.6142,-119.5849,1928649,Analyst,2014-10-23,t000100,1578325015,35.4588,-119.7004,0
2020-01-06 16:01:55,9416536213861522,legit_Store,shopping_net,82.29,Sample,User,M,1 Main St,Springfield,TX,57679,46.8971,-107.1854,500671,Analyst,1979-06-09,t000101,1578326515,46.7282,-107.2891,0
2020-01-06 16:52:15,1138743822553442,legit_Store,entertainment,65.77,Sample,User,F,1 Main St,Springfield,TX,20413,35.2613,-77.6263,1677083,Analyst,2003-03-20,t000102,1578329535,35.1192,-77.665,0
2020-01-06 16:56:16,5146285820020347,legit_Store,gas_transport,40.44,Sample,User,F,1 Main St,Springfield,IL,15712,41.3913,-101.8542,2656014,Analyst,1999-07-18,t000103,1578329776,41.012,-101.5444,0
2020-01-06 17:05:12,6190588434416954,legit_Store,travel,44.01,Sample,User,F,1 Main St,Springfield,TX,83025,46.0052,-79.6314,2454446,Analyst,1990-08-05,t000104,1578330312,45.9275,-79.2566,0
2020-01-06 18:22:37,8850530502959312,legit_Store,shopping_net,125.11,Sample,User,M,1 Main St,Springfield,IL,72551,44.6551,-97.0757,1362469,Analyst,2006-02-26,t000105,1578334957,44.5473,-96.4741,0
2020-01-06 18:48:10,9284062461317298,legit_Store,shopping_net,49.03,Sample,User,M,1 Main St,Springfield,CA,85961,42.0704,-96.6681,172791,Analyst,2003-07-02,t000106,1578336490,41.8431,-97.1556,0
2020-01-06 19:38:53,4545881467050858,legit_Store,travel,107.77,Sample,User,M,1 Main St,Springfield,TX,94220,43.0169,-121.7444,1904969,Analyst,1983-04-09,t000107,1578339533,43.0634,-122.0012,0
2020-01-06 22:27:04,9416536213861522,legit_Store,grocery_pos,47.06,Sample,User,F,1 Main St,Springfield,TX,22832,34.8789,-90.7819,1549109,Analyst,2009-05-08,t000108,1578349624,34.9508,-90.5724,0
2020-01-06 22:43:22,1496685615352971,legit_Store,misc_net,107.33,Sample,User,M,1 Main St,Springfield,NY,84795,33.1353,-116.7171,2765451,Analyst,2002-04-25,t000109,1578350602,32.9683,-116.8533,0
2020-01-06 23:48:07,8441077424332845,legit_Store,grocery_pos,53.17,Sample,User,F,1 Main St,Springfield,IL,13939,39.0781,-98.5413,1660438,Analyst,1985-05-26,t000110,1578354487,39.0348,-98.2831,0
2020-01-07 00:34:11,5139687185153460,legit_Store,misc_net,77.48,Sample,User,M,1 Main St,Springfield,TX,43455,34.2533,-109.2445,2214080,Analyst,2006-03-27,t000111,1578357251,34.9009,-109.1823,0
2020-01-07 02:24:27,2952586134692342,legit_Store,gas_transport,28.46,Sample,User,M,1 Main St,Springfield,IL,36778,38.0085,-102.7732,1585785,Analyst,2001-07-28,t000112,1578363867,38.6447,-102.2995,0
2020-01-07 02:43:39,9248879179845191,fraud_Kirlin,shopping_net,357.2,Sample,User,M,1 Main St,Springfield,NY,31321,36.1324,-95.6832,1623002,Analyst,1975-10-15,t000113,1578365019,41.9688,-96.0603,1
2020-01-07 04:19:25,6253320506725128,legit_Store,entertainment,28.82,Sample,User,M,1 Main St,Springfield,TX,74668,45.8289,-121.2913,952990,Analyst,1978-03-14,t000114,1578370765,45.5545,-120.973,0
2020-01-07 04:54:00,6253320506725128,legit_Store,gas_transport,35.76,Sample,User,F,1 Main St,Springfield,TX,20892,45.3208,-108.0554,1208630,Analyst,1985-12-18,t000115,1578372840,45.003,-108.179,0
2020-01-07 06:38:44,6190588434416954,legit_Store,grocery_pos,38.19,Sample,User,M,1 Main St,Springfield,FL,82817,44.4652,-73.509,888494,Analyst,1972-03-09,t000116,1578379124,44.7823,-73.5383,0
2020-01-07 07:10:14,3263762355399028,legit_Store,gas_transport,43.41,Sample,User,F,1 Main St,Springfield,NY,88625,42.9952,-119.1874,1386943,Analyst,1990-01-09,t000117,1578381014,42.8757,-119.279,0
2020-01-07 07:36:01,3990107358663351,legit_Store,food_dining,98.92,Sample,User,M,1 Main St,Springfield,NY,69910,35.157,-106.3497,2854623,Analyst,1992-09-29,t000118,1578382561,35.2289,-106.8015,0
2020-01-07 08:29:32,8113878616361537,legit_Store,entertainment,34.63,Sample,User,M,1 Main St,Springfield,FL,17299,33.6771,-106.2503,1025677,Analyst,2008-03-29,t000119,1578385772,34.2762,-105.8088,0
2020-01-07 09:14:38,2148643081502707,legit_Store,travel,55.96,Sample,User,F,1 Main St,Springfield,NY,63695,42.1544,-103.4101,1390315,Analyst,1978-06-14,t000120,1578388478,42.1513,-103.1865,0
2020-01-07 11:08:49,1496685615352971,legit_Store,travel,107.57,Sample,User,F,1 Main St,Springfield,WA,66593,41.9916,-88.4457,2838605,Analyst,1997-12-20,t000121,1578395329,42.2035,-88.5492,0
2020-01-07 12:20:56,2148643081502707,fraud_Kirlin,gas_transport,956.78,Sample,User,F,1 Main St,Springfield,TX,43572,38.1719,-109.8606,454499,Analyst,2002-10-03,t000122,1578399656,37.8799,-108.4836,1
2020-01-07 13:10:02,6253320506725128,legit_Store,food_dining,8.69,Sample,User,M,1 Main St,Springfield,IL,43053,39.6176,-99.4468,759320,Analyst,1992-02-27,t000123,1578402602,39.4411,-99.6359,0
2020-01-07 13:21:59,5344186512941160,legit_Store,grocery_pos,12.41,Sample,User,M,1 Main St,Springfield,NY,52224,39.8481,-90.4017,1480018,Analyst,2014-09-19,t000124,1578403319,40.1658,-90.9531,0
2020-01-07 15:14:50,8850530502959312,legit_Store,grocery_pos,66.67,Sample,User,M,1 Main St,Springfield,IL,99619,36.359,-106.2062,1228629,Analyst,1985-09-16,t000125,1578410090,36.1041,-105.904,0
2020-01-07 15:18:23,5852979641773284,legit_Store,food_dining,33.19,Sample,User,M,1 Main St,Springfield,TX,10328,37.3983,-75.5101,1024076,Analyst,1990-02-07,t000126,1578410303,37.8003,-75.8937,0
